Gender, Age, Job, Zodiac, AvgPostLength, AvgWordLength, AvgPostFrequency, NumURL, NumInternetWords, NumAdjectives, Num_the, Num_i, Num_and, Num_him, Num_of 
male, 24, Technology, Gemini, 3540.250000, 4.704651, 1.750000, 0.018937, 0.000332, 0.026246, 0.047508, 0.004319, 0.030897, 0.005648, 0.012292 
female, 25, indUnk, Aries, 927.750000, 3.802254, 1.000000, 0.059939, 0.000000, 0.028689, 0.039447, 0.046619, 0.057377, 0.061988, 0.011783 
female, 14, indUnk, Aries, 912.750000, 3.990164, 1.750000, 0.050273, 0.000000, 0.021858, 0.052459, 0.036066, 0.055738, 0.038251, 0.007650 
female, 46, Education, Capricorn, 1194.000000, 4.179697, 1.166667, 0.026838, 0.000000, 0.032672, 0.040257, 0.015753, 0.058926, 0.018670, 0.016919 
female, 24, Technology, Aquarius, 1148.500000, 3.899830, 1.000000, 0.084890, 0.000000, 0.025467, 0.013582, 0.069610, 0.037351, 0.098472, 0.016978 
male, 16, Student, Sagittarius, 676.250000, 3.937409, 0.000000, 0.045124, 0.000000, 0.017467, 0.040757, 0.029112, 0.043668, 0.036390, 0.016012 
male, 23, indUnk, Gemini, 930.250000, 4.051170, 1.125000, 0.057158, 0.000000, 0.029396, 0.060425, 0.034295, 0.057158, 0.040827, 0.018508 
female, 17, indUnk, Scorpio, 549.750000, 4.020110, 0.250000, 0.058501, 0.007313, 0.045704, 0.018282, 0.021938, 0.036563, 0.025594, 0.009141 
female, 44, Publishing, Libra, 1035.000000, 4.148297, 0.000000, 0.054108, 0.002004, 0.040080, 0.038076, 0.038076, 0.054108, 0.050100, 0.022044 
male, 16, Engineering, Libra, 746.833333, 3.621010, 0.750000, 0.031111, 0.000404, 0.019798, 0.016566, 0.010101, 0.027071, 0.016970, 0.013737 
female, 14, indUnk, Leo, 523.500000, 3.921348, 0.900000, 0.024719, 0.002996, 0.026217, 0.043446, 0.012734, 0.023221, 0.012734, 0.003745 
male, 16, indUnk, Aries, 1059.294118, 3.554678, 0.529412, 0.073431, 0.005330, 0.018752, 0.036123, 0.049941, 0.044019, 0.060205, 0.019542 
male, 40, Telecommunications, Gemini, 3600.000000, 4.240283, 0.333333, 0.049863, 0.000000, 0.033373, 0.043188, 0.030624, 0.065175, 0.030624, 0.021201 
male, 15, Student, Taurus, 676.250000, 3.937409, 0.000000, 0.045124, 0.000000, 0.017467, 0.040757, 0.029112, 0.043668, 0.036390, 0.016012 
female, 24, Education, Aries, 687.695652, 4.060847, 0.347826, 0.045186, 0.000257, 0.029525, 0.042619, 0.031836, 0.047497, 0.044673, 0.016688 
female, 33, Publishing, Libra, 401.800000, 4.618391, 0.200000, 0.041379, 0.000000, 0.064368, 0.034483, 0.022989, 0.055172, 0.029885, 0.018391 
male, 27, Construction, Leo, 908.500000, 3.849576, 0.500000, 0.050847, 0.000000, 0.016949, 0.040254, 0.033898, 0.042373, 0.038136, 0.016949 
female, 16, Student, Libra, 737.363636, 3.836802, 0.818182, 0.073794, 0.000000, 0.032640, 0.026490, 0.056291, 0.034059, 0.069063, 0.009461 
male, 27, Technology, Capricorn, 1435.750000, 3.999304, 0.000000, 0.042479, 0.000696, 0.024373, 0.048050, 0.025766, 0.052228, 0.028552, 0.021588 
female, 14, Student, Aries, 277.333333, 3.438017, 1.000000, 0.092287, 0.011019, 0.013774, 0.017906, 0.070248, 0.052342, 0.077135, 0.017906 
female, 15, Student, Gemini, 930.000000, 3.563218, 1.500000, 0.095785, 0.007663, 0.007663, 0.034483, 0.063218, 0.049808, 0.088123, 0.011494 
male, 25, indUnk, Pisces, 1245.500000, 4.516772, 0.000000, 0.036265, 0.000000, 0.031732, 0.051677, 0.018132, 0.046238, 0.019039, 0.017226 
female, 16, Fashion, Taurus, 1137.692308, 3.595041, 0.692308, 0.065143, 0.003889, 0.009237, 0.015070, 0.048858, 0.026981, 0.059553, 0.005105 
male, 17, Student, Capricorn, 3338.666667, 4.045234, 2.000000, 0.054120, 0.000000, 0.029483, 0.039984, 0.042407, 0.045234, 0.048869, 0.016963 
female, 15, indUnk, Aquarius, 213.500000, 3.618644, 0.800000, 0.049153, 0.003390, 0.013559, 0.013559, 0.045763, 0.054237, 0.066102, 0.006780 
female, 13, indUnk, Scorpio, 1572.000000, 3.887881, 0.666667, 0.078318, 0.000824, 0.032976, 0.047815, 0.046991, 0.029678, 0.057708, 0.008244 
male, 15, Student, Libra, 426.700000, 4.002814, 0.000000, 0.051595, 0.001876, 0.041276, 0.042214, 0.031895, 0.060976, 0.035647, 0.019700 
male, 16, Internet, Aries, 216.714286, 3.668682, 0.571429, 0.049577, 0.000000, 0.025393, 0.041112, 0.039903, 0.064087, 0.045949, 0.010883 
male, 17, Student, Gemini, 778.777778, 3.855336, 0.888889, 0.054455, 0.001100, 0.023102, 0.033003, 0.041804, 0.046205, 0.055006, 0.022002 
male, 16, indUnk, Libra, 498.666667, 4.374269, 0.000000, 0.084795, 0.000000, 0.019006, 0.013158, 0.038012, 0.039474, 0.043860, 0.007310 
female, 15, indUnk, Leo, 894.750000, 3.869189, 1.250000, 0.076757, 0.004324, 0.017297, 0.020541, 0.062703, 0.034595, 0.092973, 0.003243 
female, 17, indUnk, Aquarius, 280.545455, 3.889916, 0.575758, 0.046639, 0.000000, 0.027311, 0.032353, 0.035714, 0.042857, 0.042017, 0.018908 
male, 17, Student, Libra, 734.750000, 3.913449, 2.000000, 0.051931, 0.002663, 0.018642, 0.038615, 0.037284, 0.046605, 0.054594, 0.015979 
female, 25, indUnk, Virgo, 1585.800000, 4.256039, 1.600000, 0.060655, 0.001074, 0.040794, 0.026302, 0.038111, 0.072464, 0.051530, 0.021471 
female, 27, indUnk, Gemini, 1889.500000, 3.998942, 1.000000, 0.048325, 0.000353, 0.029982, 0.047266, 0.037390, 0.052557, 0.040212, 0.011993 
male, 27, Internet, Aquarius, 825.214286, 4.423047, 0.571429, 0.042113, 0.000000, 0.015314, 0.040199, 0.005360, 0.024119, 0.007274, 0.008806 
male, 39, Education, Virgo, 1585.791667, 4.170849, 0.375000, 0.053479, 0.000110, 0.023890, 0.049425, 0.036055, 0.054466, 0.038795, 0.024110 
female, 26, indUnk, Scorpio, 503.000000, 3.680488, 0.166667, 0.079268, 0.001220, 0.019512, 0.028049, 0.073171, 0.036585, 0.073171, 0.015854 
female, 23, indUnk, Capricorn, 350.000000, 3.989637, 0.727273, 0.050777, 0.000000, 0.020725, 0.024870, 0.026943, 0.042487, 0.038342, 0.016580 
male, 27, Student, Virgo, 1995.400000, 4.454018, 1.200000, 0.034375, 0.000000, 0.025446, 0.073214, 0.013839, 0.054018, 0.016518, 0.042857 
male, 23, Science, Gemini, 823.600000, 3.978744, 0.800000, 0.053140, 0.000000, 0.030918, 0.047343, 0.029952, 0.066667, 0.033816, 0.020290 
female, 44, Education, Sagittarius, 1148.000000, 4.240633, 0.714286, 0.030079, 0.000000, 0.035356, 0.052243, 0.012137, 0.053826, 0.012665, 0.017942 
female, 24, Law, Pisces, 1337.153846, 4.021981, 0.000000, 0.071957, 0.000000, 0.029847, 0.049283, 0.053216, 0.049977, 0.055298, 0.015271 
female, 16, indUnk, Scorpio, 1271.222222, 3.941095, 0.888889, 0.049604, 0.000000, 0.019635, 0.035825, 0.039614, 0.050637, 0.045470, 0.011368 
female, 25, Internet, Virgo, 729.785714, 4.046337, 0.571429, 0.046337, 0.001188, 0.032079, 0.036040, 0.032475, 0.069703, 0.038416, 0.021386 
male, 15, Student, Gemini, 813.000000, 3.712329, 0.500000, 0.075342, 0.002283, 0.015982, 0.027397, 0.061644, 0.054795, 0.066210, 0.013699 
female, 17, indUnk, Pisces, 886.600000, 3.744088, 1.400000, 0.071791, 0.000845, 0.016047, 0.058277, 0.055743, 0.051520, 0.072635, 0.022804 
female, 36, indUnk, Taurus, 859.714286, 3.935906, 1.142857, 0.075213, 0.000000, 0.028777, 0.039895, 0.066056, 0.047744, 0.071288, 0.017005 
male, 17, indUnk, Cancer, 1735.000000, 4.698714, 0.375000, 0.020988, 0.000677, 0.044347, 0.078876, 0.000339, 0.059242, 0.001354, 0.024712 
female, 40, Agriculture, Taurus, 994.454545, 4.075633, 0.818182, 0.062593, 0.000373, 0.029061, 0.033159, 0.039121, 0.073770, 0.045082, 0.017511 
female, 16, Student, Cancer, 498.600000, 3.618287, 0.800000, 0.078374, 0.000000, 0.015965, 0.023222, 0.072569, 0.047896, 0.072569, 0.007257 
male, 23, Student, Capricorn, 3217.833333, 4.902743, 1.333333, 0.033520, 0.000000, 0.055358, 0.078974, 0.001270, 0.044693, 0.001270, 0.035805 
female, 13, Religion, Cancer, 829.000000, 4.124378, 0.500000, 0.043532, 0.000000, 0.029851, 0.024876, 0.031095, 0.049751, 0.043532, 0.009950 
female, 14, Student, Scorpio, 154.600000, 3.783034, 0.133333, 0.143556, 0.006525, 0.021207, 0.017945, 0.045677, 0.039152, 0.060359, 0.006525 
female, 24, Student, Cancer, 1023.923077, 4.248643, 0.769231, 0.052665, 0.000000, 0.023620, 0.061921, 0.034153, 0.056176, 0.035748, 0.020428 
female, 27, indUnk, Taurus, 1581.500000, 4.086563, 0.000000, 0.031008, 0.000000, 0.019380, 0.086563, 0.015504, 0.045220, 0.020672, 0.020672 
male, 17, indUnk, Gemini, 2856.500000, 3.986741, 2.000000, 0.070482, 0.000000, 0.025122, 0.047453, 0.046755, 0.054431, 0.064201, 0.010468 
male, 15, Student, Cancer, 1066.000000, 3.970205, 1.000000, 0.037244, 0.000000, 0.027933, 0.027933, 0.027933, 0.072626, 0.035382, 0.007449 
male, 15, Student, Capricorn, 1182.800000, 4.342144, 1.400000, 0.034508, 0.000000, 0.038179, 0.037445, 0.019090, 0.044053, 0.024963, 0.029369 
male, 15, Student, Taurus, 461.000000, 3.551618, 0.000000, 0.093991, 0.001541, 0.018490, 0.033898, 0.067797, 0.040062, 0.081664, 0.009245 
male, 17, Student, Aries, 4154.000000, 4.019352, 1.000000, 0.066280, 0.000484, 0.034349, 0.032898, 0.054185, 0.044993, 0.063861, 0.009676 
male, 17, Student, Taurus, 1054.666667, 4.033142, 1.333333, 0.053537, 0.000000, 0.033142, 0.030593, 0.042065, 0.054812, 0.047801, 0.022945 
female, 15, Student, Aries, 10877.000000, 4.356027, 0.000000, 0.014017, 0.000000, 0.025230, 0.098518, 0.000000, 0.057669, 0.010412, 0.024029 
male, 16, indUnk, Gemini, 3336.833333, 4.505176, 1.000000, 0.028128, 0.000000, 0.045230, 0.057831, 0.013276, 0.047030, 0.018452, 0.022727 
male, 16, Student, Sagittarius, 355.142857, 4.088816, 1.142857, 0.049342, 0.000000, 0.027961, 0.044408, 0.001645, 0.059211, 0.004934, 0.009868 
male, 17, Student, Gemini, 681.800000, 3.754405, 1.000000, 0.050661, 0.002203, 0.019824, 0.035242, 0.038546, 0.020925, 0.048458, 0.008811 
female, 13, indUnk, Leo, 370.500000, 3.641278, 0.000000, 0.044226, 0.000000, 0.007371, 0.041769, 0.044226, 0.044226, 0.071253, 0.004914 
female, 24, Arts, Taurus, 1385.800000, 3.919118, 1.400000, 0.049774, 0.000000, 0.031674, 0.032805, 0.037896, 0.052036, 0.043552, 0.013575 
male, 16, indUnk, Scorpio, 467.333333, 4.135693, 0.833333, 0.053097, 0.000000, 0.026549, 0.048673, 0.038348, 0.044248, 0.045723, 0.023599 
male, 17, Student, Gemini, 1796.800000, 3.666939, 0.700000, 0.079388, 0.000408, 0.015306, 0.022041, 0.067143, 0.042857, 0.080612, 0.007959 
female, 17, Student, Gemini, 980.000000, 3.867403, 0.800000, 0.059984, 0.001579, 0.028808, 0.028808, 0.046567, 0.059590, 0.055249, 0.016575 
male, 42, Arts, Aries, 1825.500000, 3.935681, 0.666667, 0.056055, 0.000000, 0.029465, 0.037729, 0.040244, 0.056773, 0.046353, 0.014732 
female, 17, Student, Cancer, 2193.800000, 4.050591, 1.400000, 0.048006, 0.002216, 0.026219, 0.041728, 0.036928, 0.059823, 0.043944, 0.014771 
female, 23, LawEnforcement-Security, Libra, 393.142857, 4.029283, 1.000000, 0.064422, 0.000000, 0.020498, 0.043924, 0.049780, 0.030747, 0.064422, 0.019034 
female, 15, Student, Gemini, 182.571429, 4.197044, 0.428571, 0.052545, 0.000000, 0.021346, 0.014778, 0.026273, 0.050903, 0.034483, 0.013136 
female, 17, Student, Libra, 1280.000000, 3.934426, 2.333333, 0.061475, 0.000000, 0.037910, 0.015369, 0.031762, 0.046107, 0.043033, 0.011270 
female, 26, Education, Virgo, 2049.000000, 3.863608, 0.222222, 0.059292, 0.000000, 0.025141, 0.049445, 0.043578, 0.057197, 0.045674, 0.016132 
female, 25, indUnk, Libra, 1474.333333, 4.028233, 1.666667, 0.060109, 0.000911, 0.028233, 0.028233, 0.048270, 0.040073, 0.050091, 0.019126 
female, 27, Arts, Sagittarius, 762.222222, 4.638269, 0.777778, 0.027045, 0.000000, 0.045977, 0.049358, 0.007437, 0.054091, 0.012847, 0.023665 
male, 14, Telecommunications, Capricorn, 897.166667, 3.952276, 1.000000, 0.048458, 0.000734, 0.032305, 0.039648, 0.037445, 0.046256, 0.041116, 0.013216 
female, 24, indUnk, Leo, 7197.500000, 4.566942, 2.000000, 0.028553, 0.000000, 0.049175, 0.050761, 0.019036, 0.049175, 0.019353, 0.009518 
male, 25, indUnk, Virgo, 1695.400000, 3.928174, 1.600000, 0.049120, 0.000927, 0.028730, 0.031974, 0.038462, 0.048656, 0.050973, 0.019462 
male, 23, indUnk, Cancer, 726.333333, 3.793964, 0.777778, 0.063262, 0.000000, 0.020313, 0.029019, 0.050493, 0.036564, 0.055136, 0.017411 
male, 24, Engineering, Aquarius, 5863.000000, 4.217986, 0.000000, 0.023844, 0.000000, 0.030524, 0.070504, 0.011614, 0.049640, 0.018705, 0.020658 
male, 17, Student, Virgo, 208.500000, 4.009615, 0.583333, 0.075321, 0.000000, 0.011218, 0.030449, 0.025641, 0.033654, 0.044872, 0.024038 
male, 33, indUnk, Pisces, 516.666667, 3.944020, 0.833333, 0.067430, 0.000000, 0.025445, 0.053435, 0.050891, 0.055980, 0.050891, 0.011450 
female, 14, Student, Pisces, 733.750000, 4.031593, 1.750000, 0.050824, 0.004121, 0.027473, 0.026099, 0.046703, 0.034341, 0.050824, 0.009615 
female, 17, Student, Virgo, 919.166667, 4.124907, 0.833333, 0.053852, 0.000748, 0.041137, 0.024682, 0.044877, 0.064323, 0.059835, 0.014211 
female, 26, indUnk, Cancer, 1215.111111, 3.975282, 0.888889, 0.057797, 0.000727, 0.027263, 0.049073, 0.047256, 0.050164, 0.055253, 0.015994 
female, 13, Student, Virgo, 868.500000, 3.569178, 1.000000, 0.056164, 0.005479, 0.015753, 0.006164, 0.030822, 0.014384, 0.031507, 0.013014 
male, 16, indUnk, Sagittarius, 1987.666667, 3.815099, 2.333333, 0.045425, 0.000000, 0.019834, 0.030070, 0.033909, 0.064619, 0.036468, 0.008317 
male, 15, Student, Aries, 1059.625000, 4.089243, 0.875000, 0.047757, 0.001930, 0.011577, 0.043415, 0.036662, 0.038591, 0.040521, 0.012542 
male, 39, Publishing, Gemini, 1487.750000, 4.238604, 0.750000, 0.051282, 0.000712, 0.032764, 0.052707, 0.034188, 0.045584, 0.035613, 0.021368 
male, 14, Student, Capricorn, 4540.800000, 4.361960, 1.400000, 0.029203, 0.000000, 0.036311, 0.051489, 0.018060, 0.050913, 0.022863, 0.028434 
female, 15, indUnk, Virgo, 833.333333, 4.347826, 0.000000, 0.015652, 0.000000, 0.033043, 0.078261, 0.003478, 0.055652, 0.010435, 0.022609 
male, 15, Student, Leo, 1047.333333, 4.172643, 2.333333, 0.031873, 0.000000, 0.023904, 0.054449, 0.013280, 0.041169, 0.014608, 0.015936 
male, 14, indUnk, Pisces, 448.428571, 4.024359, 1.142857, 0.037179, 0.000000, 0.020513, 0.020513, 0.020513, 0.041026, 0.021795, 0.012821 
male, 27, Technology, Sagittarius, 930.428571, 4.030322, 1.142857, 0.033416, 0.000619, 0.025990, 0.032797, 0.019183, 0.045792, 0.019183, 0.012376 
male, 27, indUnk, Virgo, 1051.666667, 4.269283, 2.333333, 0.056834, 0.000000, 0.024357, 0.044655, 0.041949, 0.040595, 0.044655, 0.020298 
female, 24, Technology, Taurus, 589.333333, 3.769723, 1.000000, 0.057569, 0.000000, 0.029851, 0.025586, 0.049041, 0.051173, 0.051173, 0.014925 
female, 13, Student, Pisces, 621.888889, 3.836189, 0.555556, 0.061001, 0.004798, 0.017135, 0.032214, 0.048663, 0.040439, 0.066484, 0.007539 
female, 16, Student, Taurus, 952.000000, 4.085837, 2.500000, 0.027897, 0.000000, 0.023605, 0.032189, 0.010730, 0.064378, 0.015021, 0.017167 
male, 14, indUnk, Leo, 691.000000, 3.748644, 0.333333, 0.066908, 0.001808, 0.021700, 0.028933, 0.048825, 0.054250, 0.057866, 0.010850 
male, 14, Student, Leo, 637.000000, 3.964730, 1.333333, 0.026971, 0.006224, 0.020747, 0.039419, 0.022822, 0.033195, 0.022822, 0.012448 
female, 33, Education, Aquarius, 644.333333, 3.619850, 1.333333, 0.065543, 0.000000, 0.014981, 0.037453, 0.058052, 0.043071, 0.061798, 0.016854 
female, 27, Law, Virgo, 524.666667, 3.811138, 1.333333, 0.055690, 0.000000, 0.007264, 0.055690, 0.050847, 0.060533, 0.058111, 0.012107 
female, 34, Law, Virgo, 4074.444444, 4.236368, 0.000000, 0.056146, 0.000000, 0.038817, 0.057070, 0.035813, 0.072897, 0.037431, 0.018946 
male, 17, Technology, Capricorn, 1408.625000, 4.337567, 0.875000, 0.028099, 0.000000, 0.035797, 0.053118, 0.011547, 0.063510, 0.013472, 0.016551 
female, 36, Government, Cancer, 373.166667, 3.840480, 0.000000, 0.065180, 0.000000, 0.001715, 0.082333, 0.063465, 0.075472, 0.082333, 0.008576 
male, 17, Manufacturing, Scorpio, 354.619048, 3.742211, 0.380952, 0.076382, 0.003015, 0.022613, 0.023618, 0.059296, 0.045226, 0.073869, 0.011055 
male, 23, Technology, Capricorn, 1182.000000, 4.038724, 2.666667, 0.026196, 0.000000, 0.027335, 0.039863, 0.018223, 0.036446, 0.025057, 0.012528 
male, 17, Biotech, Gemini, 1969.000000, 4.000677, 1.000000, 0.046055, 0.000000, 0.028107, 0.044362, 0.036573, 0.043346, 0.047071, 0.023705 
male, 17, Student, Taurus, 552.750000, 3.769821, 0.875000, 0.075021, 0.004263, 0.020460, 0.021313, 0.048593, 0.037511, 0.057971, 0.007673 
female, 13, indUnk, Capricorn, 1732.000000, 3.833979, 1.000000, 0.067515, 0.000000, 0.019369, 0.026010, 0.046486, 0.061981, 0.055894, 0.012728 
male, 23, Student, Gemini, 1974.000000, 4.272727, 0.000000, 0.073052, 0.000000, 0.032468, 0.051948, 0.045996, 0.056277, 0.048160, 0.016234 
female, 41, indUnk, Aries, 1624.666667, 4.044813, 0.000000, 0.063071, 0.000000, 0.039834, 0.034855, 0.046473, 0.062241, 0.056432, 0.027386 
female, 17, indUnk, Virgo, 1001.125000, 3.824737, 0.625000, 0.065425, 0.000478, 0.022445, 0.024355, 0.052531, 0.028176, 0.065903, 0.012894 
female, 17, Student, Scorpio, 864.400000, 3.838366, 0.600000, 0.076821, 0.000444, 0.023535, 0.038188, 0.061723, 0.042185, 0.075488, 0.009769 
female, 24, Education, Sagittarius, 648.040000, 3.920862, 0.320000, 0.042836, 0.000242, 0.026864, 0.048403, 0.027348, 0.031462, 0.033882, 0.022507 
female, 15, Student, Libra, 449.875000, 3.760711, 0.875000, 0.083595, 0.000000, 0.025078, 0.032393, 0.073145, 0.054336, 0.082550, 0.013584 
male, 14, Student, Pisces, 5370.666667, 4.439791, 0.000000, 0.016258, 0.000000, 0.036374, 0.069165, 0.001102, 0.050978, 0.010196, 0.021218 
male, 23, Engineering, Taurus, 95.019417, 4.011066, 0.038835, 0.073770, 0.000410, 0.027459, 0.036885, 0.021311, 0.033197, 0.021311, 0.009426 
female, 17, indUnk, Taurus, 1682.250000, 3.871692, 1.250000, 0.071346, 0.000000, 0.030495, 0.020713, 0.062716, 0.052934, 0.069045, 0.004603 
female, 17, Student, Libra, 811.700000, 3.932655, 0.500000, 0.062016, 0.002422, 0.028585, 0.030523, 0.048450, 0.041182, 0.062984, 0.014050 
male, 17, Biotech, Cancer, 992.750000, 3.931683, 0.500000, 0.070297, 0.000990, 0.019802, 0.034653, 0.059406, 0.047525, 0.067327, 0.012871 
male, 44, indUnk, Libra, 1209.666667, 4.197802, 1.166667, 0.024870, 0.000000, 0.019665, 0.069983, 0.012724, 0.057837, 0.015616, 0.024870 
female, 14, Student, Aries, 438.000000, 3.675524, 0.666667, 0.086713, 0.000000, 0.029371, 0.033566, 0.075524, 0.036364, 0.092308, 0.013986 
female, 23, indUnk, Gemini, 1185.000000, 3.651772, 0.500000, 0.106317, 0.003082, 0.016949, 0.012327, 0.033898, 0.024653, 0.049307, 0.007704 
male, 48, HumanResources, Aquarius, 611.857143, 4.040566, 0.000000, 0.027358, 0.000000, 0.020755, 0.045283, 0.000943, 0.055660, 0.001887, 0.019811 
female, 23, Student, Scorpio, 628.116667, 3.955810, 0.000000, 0.060355, 0.000315, 0.031594, 0.034953, 0.045975, 0.051328, 0.055421, 0.013960 
female, 44, Biotech, Virgo, 2766.666667, 4.185577, 1.333333, 0.056984, 0.000000, 0.033283, 0.059002, 0.035300, 0.045890, 0.035804, 0.019667 
male, 16, indUnk, Gemini, 478.500000, 4.188184, 0.250000, 0.072210, 0.000000, 0.035011, 0.019694, 0.059081, 0.024070, 0.076586, 0.010941 
male, 23, Student, Virgo, 365.200000, 4.168950, 0.500000, 0.059361, 0.000000, 0.036530, 0.029680, 0.029680, 0.044521, 0.029680, 0.018265 
male, 46, Construction, Libra, 1771.692308, 3.982019, 0.615385, 0.034578, 0.000173, 0.025069, 0.061030, 0.020401, 0.047718, 0.021611, 0.021093 
male, 16, Student, Libra, 697.983562, 4.051848, 2.090411, 0.054075, 0.000175, 0.028469, 0.036230, 0.039490, 0.048731, 0.045709, 0.018083 
male, 38, Technology, Virgo, 669.411765, 3.743421, 0.470588, 0.062829, 0.000329, 0.023026, 0.030921, 0.050987, 0.048684, 0.056908, 0.010855 
female, 25, indUnk, Taurus, 664.333333, 4.323210, 2.000000, 0.047722, 0.000000, 0.041215, 0.049892, 0.032538, 0.058568, 0.032538, 0.017354 
female, 17, Student, Taurus, 1955.333333, 3.955496, 0.666667, 0.062036, 0.000000, 0.037087, 0.037087, 0.053945, 0.045853, 0.070802, 0.016858 
female, 24, indUnk, Cancer, 2925.500000, 3.769974, 1.500000, 0.092139, 0.000644, 0.030284, 0.016753, 0.040593, 0.048969, 0.043170, 0.015464 
female, 25, indUnk, Taurus, 2928.400000, 4.353851, 9.000000, 0.062444, 0.000000, 0.036277, 0.048171, 0.046685, 0.058281, 0.049658, 0.021112 
male, 27, indUnk, Capricorn, 316.833333, 3.976987, 0.000000, 0.066946, 0.000000, 0.037657, 0.035565, 0.037657, 0.052301, 0.041841, 0.010460 
male, 16, Student, Aries, 983.250000, 4.109718, 1.750000, 0.037618, 0.001045, 0.031348, 0.057471, 0.018809, 0.055381, 0.022989, 0.014629 
male, 26, indUnk, Scorpio, 2075.333333, 4.232495, 1.666667, 0.042148, 0.000000, 0.033311, 0.051666, 0.029232, 0.073419, 0.029232, 0.017675 
male, 13, Student, Gemini, 259.625000, 3.581034, 0.625000, 0.060345, 0.005172, 0.046552, 0.031034, 0.043103, 0.062069, 0.050000, 0.012069 
female, 26, Transportation, Virgo, 1060.000000, 3.955224, 1.500000, 0.037313, 0.000000, 0.011194, 0.033582, 0.026119, 0.046642, 0.039179, 0.013060 
male, 35, Internet, Aquarius, 851.500000, 3.771872, 0.750000, 0.065338, 0.000000, 0.022148, 0.046512, 0.058693, 0.058693, 0.065338, 0.016611 
female, 27, Religion, Gemini, 902.000000, 3.961933, 0.666667, 0.046852, 0.000000, 0.029283, 0.055637, 0.035139, 0.042460, 0.039531, 0.026354 
female, 16, indUnk, Leo, 893.600000, 3.720233, 1.000000, 0.054954, 0.002498, 0.029142, 0.024979, 0.046628, 0.049126, 0.062448, 0.015820 
female, 15, Student, Aquarius, 2318.200000, 4.193560, 1.400000, 0.040521, 0.000362, 0.036179, 0.038712, 0.028944, 0.051375, 0.039797, 0.021708 
